fecha,comentario,tokens,estrellas
21/06/2025,My account has been blocked without any reason and I can't book a place now,"['My', 'account', 'has', 'been', 'blocked', 'without', 'any', 'reason', 'and', 'I', 'ca', ""n't"", 'book', 'a', 'place', 'now']",1/5
21/06/2025,Their policy gives all rights to the host to claim any review they want to even claim untrue behaviour and guests have no right to ask them to prove it or to make any comment. Airbnb is one way supporting the hosts there is no support for the guest is if the host is not honest.,"['Their', 'policy', 'gives', 'all', 'rights', 'to', 'the', 'host', 'to', 'claim', 'any', 'review', 'they', 'want', 'to', 'even', 'claim', 'untrue', 'behaviour', 'and', 'guests', 'have', 'no', 'right', 'to', 'ask', 'them', 'to', 'prove', 'it', 'or', 'to', 'make', 'any', 'comment', '.', 'Airbnb', 'is', 'one', 'way', 'supporting', 'the', 'hosts', 'there', 'is', 'no', 'support', 'for', 'the', 'guest', 'is', 'if', 'the', 'host', 'is', 'not', 'honest', '.']",1/5
21/06/2025,"I have been using Airbnb for the the past 10 years with no complaints. Without providing any explanation, they have removed my account from the platform and cancelled all future bookings. All attempts to contact them have been met with the same email that provides no clarification or information as to why my account was removed. Regretting the thousands of pounds of service fees that I have paid to them over the years. At this point even if my account were to be reinstated I would happily use other booking platforms over Airbnb, due to the lack of care for longstanding clientele. My partner (who still has an active account) and I will not be using Airbnb in future.","['I', 'have', 'been', 'using', 'Airbnb', 'for', 'the', 'the', 'past', '10', 'years', 'with', 'no', 'complaints', '.', 'Without', 'providing', 'any', 'explanation', ',', 'they', 'have', 'removed', 'my', 'account', 'from', 'the', 'platform', 'and', 'cancelled', 'all', 'future', 'bookings', '.', 'All', 'attempts', 'to', 'contact', 'them', 'have', 'been', 'met', 'with', 'the', 'same', 'email', 'that', 'provides', 'no', 'clarification', 'or', 'information', 'as', 'to', 'why', 'my', 'account', 'was', 'removed', '.', 'Regretting', 'the', 'thousands', 'of', 'pounds', 'of', 'service', 'fees', 'that', 'I', 'have', 'paid', 'to', 'them', 'over', 'the', 'years', '.', 'At', 'this', 'point', 'even', 'if', 'my', 'account', 'were', 'to', 'be', 'reinstated', 'I', 'would', 'happily', 'use', 'other', 'booking', 'platforms', 'over', 'Airbnb', ',', 'due', 'to', 'the', 'lack', 'of', 'care', 'for', 'longstanding', 'clientele', '.', 'My', 'partner', '(', 'who', 'still', 'has', 'an', 'active', 'account', ')', 'and', 'I', 'will', 'not', 'be', 'using', 'Airbnb', 'in', 'future', '.']",1/5
21/06/2025,"Reservation with Airbnb for an appartment in Lisbon. Complete disaster! Lost 6 hours after 12 hours flight with my 7-years old daughter and not responsive answer from Airbnb. Promises of paying back expenses I incurred for an scam reservation that never truly become real and a nightmare evening thanks to Airbnb failling to protect costumers from these sort of situations.
Nobody really care that I was with my daughter waiting for an answer. Always reply, sorry and we need to talk to the host, which completely vanishes, even to reply properly to my messages.
I went to the reserve place, no possibility for me to get into the appartment.
My reservation was with Airbnb which supposedly verify the host identities and services. But in my case, the reservation was scam, the management of my case and failures poor.
I ended up having a bad trip because doing my booking trough Airbnb, an enterprise that shows being nothing serious regarding clients support","['Reservation', 'with', 'Airbnb', 'for', 'an', 'appartment', 'in', 'Lisbon', '.', 'Complete', 'disaster', '!', 'Lost', '6', 'hours', 'after', '12', 'hours', 'flight', 'with', 'my', '7-years', 'old', 'daughter', 'and', 'not', 'responsive', 'answer', 'from', 'Airbnb', '.', 'Promises', 'of', 'paying', 'back', 'expenses', 'I', 'incurred', 'for', 'an', 'scam', 'reservation', 'that', 'never', 'truly', 'become', 'real', 'and', 'a', 'nightmare', 'evening', 'thanks', 'to', 'Airbnb', 'failling', 'to', 'protect', 'costumers', 'from', 'these', 'sort', 'of', 'situations', '.', 'Nobody', 'really', 'care', 'that', 'I', 'was', 'with', 'my', 'daughter', 'waiting', 'for', 'an', 'answer', '.', 'Always', 'reply', ',', 'sorry', 'and', 'we', 'need', 'to', 'talk', 'to', 'the', 'host', ',', 'which', 'completely', 'vanishes', ',', 'even', 'to', 'reply', 'properly', 'to', 'my', 'messages', '.', 'I', 'went', 'to', 'the', 'reserve', 'place', ',', 'no', 'possibility', 'for', 'me', 'to', 'get', 'into', 'the', 'appartment', '.', 'My', 'reservation', 'was', 'with', 'Airbnb', 'which', 'supposedly', 'verify', 'the', 'host', 'identities', 'and', 'services', '.', 'But', 'in', 'my', 'case', ',', 'the', 'reservation', 'was', 'scam', ',', 'the', 'management', 'of', 'my', 'case', 'and', 'failures', 'poor', '.', 'I', 'ended', 'up', 'having', 'a', 'bad', 'trip', 'because', 'doing', 'my', 'booking', 'trough', 'Airbnb', ',', 'an', 'enterprise', 'that', 'shows', 'being', 'nothing', 'serious', 'regarding', 'clients', 'support']",1/5
21/06/2025,They charged me for stay than cancelled it 3 hours later with no refund for 15 days..come 15 days,"['They', 'charged', 'me', 'for', 'stay', 'than', 'cancelled', 'it', '3', 'hours', 'later', 'with', 'no', 'refund', 'for', '15', 'days', '..', 'come', '15', 'days']",1/5
21/06/2025,"I will not be using Airbnb anymore after being a loyal customer for years. I’ve had two listings cancel on me less than 24hrs before my trip. This last stay the bedroom smelled like crack smoke. I sent a complaint and Airbnb said I could leave and they would help me find a new place. My family of six packed everything up and left. I then asked Airbnb to help me find a new place and all they did was send me a link to listings in that area, which were all double the price of the one I left. Airbnb told me they couldn’t help me with the price. After hours on the phone they said they would send me 20% off so I could book the cheapest listing which was double what I had paid. I didn’t have the money for it so we had to leave and cut out trip short. Very disappointed","['I', 'will', 'not', 'be', 'using', 'Airbnb', 'anymore', 'after', 'being', 'a', 'loyal', 'customer', 'for', 'years', '.', 'I', '’', 've', 'had', 'two', 'listings', 'cancel', 'on', 'me', 'less', 'than', '24hrs', 'before', 'my', 'trip', '.', 'This', 'last', 'stay', 'the', 'bedroom', 'smelled', 'like', 'crack', 'smoke', '.', 'I', 'sent', 'a', 'complaint', 'and', 'Airbnb', 'said', 'I', 'could', 'leave', 'and', 'they', 'would', 'help', 'me', 'find', 'a', 'new', 'place', '.', 'My', 'family', 'of', 'six', 'packed', 'everything', 'up', 'and', 'left', '.', 'I', 'then', 'asked', 'Airbnb', 'to', 'help', 'me', 'find', 'a', 'new', 'place', 'and', 'all', 'they', 'did', 'was', 'send', 'me', 'a', 'link', 'to', 'listings', 'in', 'that', 'area', ',', 'which', 'were', 'all', 'double', 'the', 'price', 'of', 'the', 'one', 'I', 'left', '.', 'Airbnb', 'told', 'me', 'they', 'couldn', '’', 't', 'help', 'me', 'with', 'the', 'price', '.', 'After', 'hours', 'on', 'the', 'phone', 'they', 'said', 'they', 'would', 'send', 'me', '20', '%', 'off', 'so', 'I', 'could', 'book', 'the', 'cheapest', 'listing', 'which', 'was', 'double', 'what', 'I', 'had', 'paid', '.', 'I', 'didn', '’', 't', 'have', 'the', 'money', 'for', 'it', 'so', 'we', 'had', 'to', 'leave', 'and', 'cut', 'out', 'trip', 'short', '.', 'Very', 'disappointed']",1/5
19/06/2025,"I've stayed in 55 Airbnbs worldwide and when the host is good, I absolutely love it. Only problem: Half of the listings I've stayed have had fake reviews to boost their bookings.
Also: Everytime I've written a negative review, Airbnb has not posted it, even if it has not violated their policies.
As reviews can not be trusted I will not use this platform again.","['I', ""'ve"", 'stayed', 'in', '55', 'Airbnbs', 'worldwide', 'and', 'when', 'the', 'host', 'is', 'good', ',', 'I', 'absolutely', 'love', 'it', '.', 'Only', 'problem', ':', 'Half', 'of', 'the', 'listings', 'I', ""'ve"", 'stayed', 'have', 'had', 'fake', 'reviews', 'to', 'boost', 'their', 'bookings', '.', 'Also', ':', 'Everytime', 'I', ""'ve"", 'written', 'a', 'negative', 'review', ',', 'Airbnb', 'has', 'not', 'posted', 'it', ',', 'even', 'if', 'it', 'has', 'not', 'violated', 'their', 'policies', '.', 'As', 'reviews', 'can', 'not', 'be', 'trusted', 'I', 'will', 'not', 'use', 'this', 'platform', 'again', '.']",1/5
19/06/2025,We had a terrible incident where a tenant trashed our place very badly. We contacted airbnb and they told us they had a policy to protect homeowners. They also told us that we had a claim. All good so far. The only problem is to get them to actually pay you. That part has been impossible. It seems like they say one thing and do completely another.,"['We', 'had', 'a', 'terrible', 'incident', 'where', 'a', 'tenant', 'trashed', 'our', 'place', 'very', 'badly', '.', 'We', 'contacted', 'airbnb', 'and', 'they', 'told', 'us', 'they', 'had', 'a', 'policy', 'to', 'protect', 'homeowners', '.', 'They', 'also', 'told', 'us', 'that', 'we', 'had', 'a', 'claim', '.', 'All', 'good', 'so', 'far', '.', 'The', 'only', 'problem', 'is', 'to', 'get', 'them', 'to', 'actually', 'pay', 'you', '.', 'That', 'part', 'has', 'been', 'impossible', '.', 'It', 'seems', 'like', 'they', 'say', 'one', 'thing', 'and', 'do', 'completely', 'another', '.']",1/5
19/06/2025,"They don't vet landlords, allowing scammers in the site, without providing any protections to renters. Their customer service is inexistent. Try reporting a scam and see it by yourself. I will never use Airbnb or any other similar company.","['They', 'do', ""n't"", 'vet', 'landlords', ',', 'allowing', 'scammers', 'in', 'the', 'site', ',', 'without', 'providing', 'any', 'protections', 'to', 'renters', '.', 'Their', 'customer', 'service', 'is', 'inexistent', '.', 'Try', 'reporting', 'a', 'scam', 'and', 'see', 'it', 'by', 'yourself', '.', 'I', 'will', 'never', 'use', 'Airbnb', 'or', 'any', 'other', 'similar', 'company', '.']",1/5
18/06/2025,"Horrible and traumatizing experience with Airbnb. It’s this actually my second time having a bad experience with this company. I wanted to give a second try but it was WORSE than the first. I requested a full refund for my reservation which I canceled due to serious safety concerns and lack of support from the host.
A day after making the reservation, 6 weeks Prior to my arrival, I contacted the host to ask specific questions about the area — including how far the listing was from town and what transportation options were available. These were essential for me to feel confident and safe in accessing the location. Unfortunately, I did not receive a response at all. the host was unhelpful in addressing my concerns.
Given this lack of communication and the unclear nature of the listing, I felt genuinely unsafe continuing with the reservation — especially in a country unfamiliar to me and I canceled to protect my personal safety, and I believe this falls within the scope of Airbnb’s Guest Refund Policy, which includes:
“Travel Issues” such as misrepresentation of location or a host failing to provide reasonable access or support. I summited a resolution request, it’s been more than 72hr, and Airbnb has not reach out to Host as per one of their customer service representative I spoke w/ a few hours ago. Airbnb refuses to give me a refund after I spent $1600 with this company. Yes, I cancelled w/this particular Host, when ahead and made 2 other reservations a different Host.
I am requesting that my case be escalated to Airbnb’s Trust & Safety team. I am happy to provide full documentation, including:
Screenshots of my messages to the host
Details about the lack of response
Timeline of my communication and cancellation.
This company should protect its guests as much as its host.
DO NOT trust a company that only cares about getting your money which is what it looks like with this one. God forbid anything happens! My family and son wouldn't know what happened to me or who to contact. Shame on you!","['Horrible', 'and', 'traumatizing', 'experience', 'with', 'Airbnb', '.', 'It', '’', 's', 'this', 'actually', 'my', 'second', 'time', 'having', 'a', 'bad', 'experience', 'with', 'this', 'company', '.', 'I', 'wanted', 'to', 'give', 'a', 'second', 'try', 'but', 'it', 'was', 'WORSE', 'than', 'the', 'first', '.', 'I', 'requested', 'a', 'full', 'refund', 'for', 'my', 'reservation', 'which', 'I', 'canceled', 'due', 'to', 'serious', 'safety', 'concerns', 'and', 'lack', 'of', 'support', 'from', 'the', 'host', '.', 'A', 'day', 'after', 'making', 'the', 'reservation', ',', '6', 'weeks', 'Prior', 'to', 'my', 'arrival', ',', 'I', 'contacted', 'the', 'host', 'to', 'ask', 'specific', 'questions', 'about', 'the', 'area', '—', 'including', 'how', 'far', 'the', 'listing', 'was', 'from', 'town', 'and', 'what', 'transportation', 'options', 'were', 'available', '.', 'These', 'were', 'essential', 'for', 'me', 'to', 'feel', 'confident', 'and', 'safe', 'in', 'accessing', 'the', 'location', '.', 'Unfortunately', ',', 'I', 'did', 'not', 'receive', 'a', 'response', 'at', 'all', '.', 'the', 'host', 'was', 'unhelpful', 'in', 'addressing', 'my', 'concerns', '.', 'Given', 'this', 'lack', 'of', 'communication', 'and', 'the', 'unclear', 'nature', 'of', 'the', 'listing', ',', 'I', 'felt', 'genuinely', 'unsafe', 'continuing', 'with', 'the', 'reservation', '—', 'especially', 'in', 'a', 'country', 'unfamiliar', 'to', 'me', 'and', 'I', 'canceled', 'to', 'protect', 'my', 'personal', 'safety', ',', 'and', 'I', 'believe', 'this', 'falls', 'within', 'the', 'scope', 'of', 'Airbnb', '’', 's', 'Guest', 'Refund', 'Policy', ',', 'which', 'includes', ':', '“', 'Travel', 'Issues', '”', 'such', 'as', 'misrepresentation', 'of', 'location', 'or', 'a', 'host', 'failing', 'to', 'provide', 'reasonable', 'access', 'or', 'support', '.', 'I', 'summited', 'a', 'resolution', 'request', ',', 'it', '’', 's', 'been', 'more', 'than', '72hr', ',', 'and', 'Airbnb', 'has', 'not', 'reach', 'out', 'to', 'Host', 'as', 'per', 'one', 'of', 'their', 'customer', 'service', 'representative', 'I', 'spoke', 'w/', 'a', 'few', 'hours', 'ago', '.', 'Airbnb', 'refuses', 'to', 'give', 'me', 'a', 'refund', 'after', 'I', 'spent', '$', '1600', 'with', 'this', 'company', '.', 'Yes', ',', 'I', 'cancelled', 'w/this', 'particular', 'Host', ',', 'when', 'ahead', 'and', 'made', '2', 'other', 'reservations', 'a', 'different', 'Host', '.', 'I', 'am', 'requesting', 'that', 'my', 'case', 'be', 'escalated', 'to', 'Airbnb', '’', 's', 'Trust', '&', 'Safety', 'team', '.', 'I', 'am', 'happy', 'to', 'provide', 'full', 'documentation', ',', 'including', ':', 'Screenshots', 'of', 'my', 'messages', 'to', 'the', 'host', 'Details', 'about', 'the', 'lack', 'of', 'response', 'Timeline', 'of', 'my', 'communication', 'and', 'cancellation', '.', 'This', 'company', 'should', 'protect', 'its', 'guests', 'as', 'much', 'as', 'its', 'host', '.', 'DO', 'NOT', 'trust', 'a', 'company', 'that', 'only', 'cares', 'about', 'getting', 'your', 'money', 'which', 'is', 'what', 'it', 'looks', 'like', 'with', 'this', 'one', '.', 'God', 'forbid', 'anything', 'happens', '!', 'My', 'family', 'and', 'son', 'would', ""n't"", 'know', 'what', 'happened', 'to', 'me', 'or', 'who', 'to', 'contact', '.', 'Shame', 'on', 'you', '!']",1/5
